4859538606809039|05|2025|683
4859538609162378|05|2025|770
4859538598816224|05|2025|329
4859538611662647|05|2025|190
4859538617881779|05|2025|302
4859538598757907|05|2025|189
4859538606632332|05|2025|040
4859538617256394|05|2025|309
4859538603926588|05|2025|625
4859538610389184|05|2025|346
4859538600004934|05|2025|665
4859538606598970|05|2025|459
4859538614232919|05|2025|187
4859538606990078|05|2025|918
4859538604394984|05|2025|304
4859538605921447|05|2025|329
4859538591369833|05|2025|949
4859538596592769|05|2025|141
4859538608328426|05|2025|407
4859538604451842|05|2025|186
4859538615604496|05|2025|387
4859538599393108|05|2025|543
4859538612305691|05|2025|073
4859538594072095|05|2025|296
4859538616582360|05|2025|093
4859538619210951|05|2025|255
4859538598910142|05|2025|568
4859538606110628|05|2025|517
4859538597286874|05|2025|769
4859538599486811|05|2025|323
4859538604983539|05|2025|484
4859538609531242|05|2025|598
4859538617281731|05|2025|625
4859538617160299|05|2025|622
4859538601441713|05|2025|340
4859538618255510|05|2025|102
4859538610121801|05|2025|816
